Ticker,Name,RTG_SP_LT_LC_ISSUER_CREDIT,IsJunk,intexp,netinc,eps,ncfdebt,ncf,assets,cashneq,receivables,payables,liabilities,equity,debt,ebit,ebitda,marketcap,ev,roe,roa,fcf,roic,gp,opinc,grossmargin,netmargin,evebitda,evebit,de,divyield,fcfps
COHR,Coherent Inc,BB,1,19122000,53825000,2.23,263000,-5384000,2083169000.0,306625000.0,267553000.0,51531000.0,798433000.0,1284736000.0,407101000.0,79170000,195555000,3634286986.0,3772122986.0,0.041,0.025,103412000,0.055,486465000,83095000,0.34,0.038,19.289,48.0,0.621,0.0,4.288
GIII,G-III Apparel Group Ltd,BB,1,44407000,143837000,2.98,2858000,127234000,2565137000.0,197372000.0,530137000.0,204786000.0,1274465000.0,1290672000.0,709673000.0,226505000,338513000,1301329080.0,2247784080.0,0.117,0.054,168927000,0.111,1117940000,227654000,0.354,0.046,6.64,10.0,0.987,0.0,3.504
GLT,Glatfelter Corp,BB+,1,10408000,-21541000,-0.49,-48282000,2679000,1283794000.0,126201000.0,124442000.0,130039000.0,727835000.0,555959000.0,359859000.0,-20375000,30445000,808332063.0,1103292063.0,-0.04,-0.017,77268000,-0.018,147542000,54635000,0.159,-0.023,36.239,-54.0,1.309,0.028,1.751
IBP,Installed Building Products Inc,BB-,1,28104000,68159000,2.29,105176000,87447000,1099479000.0,177889000.0,244519000.0,98871000.0,849448000.0,250031000.0,620783000.0,120709000,199772000,2067253504.0,2446523504.0,0.312,0.069,73661000,0.139,434820000,120709000,0.288,0.045,12.247,20.0,3.397,0.0,2.476
CPS,Cooper-Standard Holdings Inc,B-,1,44113000,67529000,3.94,-44900000,94343000,2635582000.0,359536000.0,571330000.0,426055000.0,1759600000.0,856175000.0,891956000.0,147731000,299684000,558372088.0,1126799088.0,0.077,0.025,-61183000,0.064,359122000,-51400000,0.116,0.022,3.76,8.0,2.055,0.0,-3.633
HOLX,Hologic Inc,BB+,1,116500000,1115200000,4.24,-31500000,99200000,7195800000.0,701000000.0,1028900000.0,178800000.0,4488500000.0,2705200000.0,3058100000.0,1123100000,1499100000,16665700323.0,19238000323.0,0.48,0.164,740200000,0.268,2227500000,1105000000,0.59,0.295,12.833,17.0,1.659,0.0,2.817
CENT,Central Garden & Pet Co,BB,1,44016000,120676000,2.23,-1061000,155696000,2339364000.0,666397000.0,391773000.0,205234000.0,1261690000.0,1076803000.0,814064000.0,196910000,287294000,2067564820.0,2355808820.0,0.118,0.054,221218000,0.114,796558000,197977000,0.296,0.045,8.2,12.0,1.172,0.0,4.096
ELY,Callaway Golf Co,B+ *-,1,39300000,79408000,0.84,542535000,42685000,1960548000.0,106666000.0,140455000.0,276300000.0,1193195000.0,767353000.0,759270000.0,135248000,201092000,1995058351.0,2628169351.0,0.104,0.041,31886000,0.094,766787000,132668000,0.451,0.047,13.069,19.0,1.555,0.002,0.338
CNSL,Consolidated Communications Holdings Inc,B,1,136660000,-20383000,-0.29,-62673000,2796000,3390277000.0,12395000.0,120016000.0,30936000.0,3043026000.0,347251000.0,2277978000.0,112563000,493800000,279648676.0,2586516676.0,-0.057,-0.006,121611000,0.026,761606000,81281000,0.57,-0.015,5.238,23.0,8.763,0.2,1.687
ALK,Alaska Air Group Inc,BB-,1,78000000,769000000,6.24,-608000000,118000000,12993000000.0,221000000.0,323000000.0,146000000.0,8662000000.0,4331000000.0,3207000000.0,1094000000,1517000000,8344999612.0,11460999612.0,0.189,0.06,1026000000,0.103,4938000000,1063000000,0.562,0.088,7.555,10.0,2.0,0.021,8.323
COTY,Coty Inc,B-,1,242700000,-1006700000,-1.33,432000000,-28400000,16728800000.0,352000000.0,440100000.0,1190300000.0,12705100000.0,3004600000.0,8502800000.0,-1141700000,-320700000,3411023873.0,11991223873.0,-0.259,-0.058,-318300000,-0.104,2726600000,-1236500000,0.578,-0.215,-37.391,-11.0,4.229,0.084,-0.419
CHH,Choice Hotels International Inc,BBB-,0,46807000,222878000,4.0,89231000,6894000,1386672000.0,33766000.0,141566000.0,73449000.0,1410183000.0,-23511000.0,872883000.0,316736000,352858000,5764227128.0,6632776128.0,-2.295,0.173,217100000,0.234,521233000,323316000,0.468,0.2,18.797,21.0,-59.98,0.008,3.896
PATK,Patrick Industries Inc,BB-,1,36616000,89566000,3.88,36699000,132495000,1470993000.0,139390000.0,87536000.0,96208000.0,973512000.0,497481000.0,769515000.0,154442000,217237000,1245970533.0,1886729533.0,0.192,0.064,169151000,0.13,422871000,154442000,0.181,0.038,8.685,12.0,1.957,0.005,7.336
MAR,Marriott International Inc/MD,BBB-,0,394000000,1273000000,3.83,1513000000,-107000000,25051000000.0,225000000.0,2395000000.0,720000000.0,24348000000.0,703000000.0,11822000000.0,1993000000,2396000000,49508103073.0,60879103073.0,1.161,0.051,1032000000,0.16,3217000000,1800000000,0.153,0.061,25.409,31.0,34.634,0.012,3.157
XPER,Xperi Holding Corp,BB-,1,23377000,-62530000,-1.27,-150000000,-39074000,1047945000.0,74551000.0,172675000.0,4650000.0,502845000.0,547911000.0,348093000.0,-58177000,48490000,916532384.0,1239263384.0,-0.11,-0.058,160495000,-0.082,271607000,-68708000,0.97,-0.223,25.557,-21.0,0.918,0.043,3.267
AEP,American Electric Power Co Inc,A-,0,1072500000,1921100000,3.89,4168400000,-11500000,75892300000.0,432600000.0,1705100000.0,2085800000.0,55870500000.0,19632200000.0,30532500000.0,2980700000,5631700000,46683385752.0,75614685752.0,0.099,0.026,-1781300000,0.032,5263200000,2592300000,0.338,0.123,13.427,25.0,2.846,0.029,-3.608
TMHC,Taylor Morrison Home Corp,BB,1,0,254652000,2.38,-235618000,-3287000,5245686000.0,328572000.0,70447000.0,164580000.0,2699974000.0,2545712000.0,1983089000.0,322010000,353434000,2313673374.0,4248478374.0,0.104,0.049,363098000,0.046,824090000,315896000,0.173,0.053,12.021,13.0,1.061,0.0,3.431
BDN,Brandywine Realty Trust,BBB-,0,81512000,34267000,0.19,116278000,67959000,4075969000.0,90499000.0,190507000.0,147162000.0,2387666000.0,1677877000.0,2166972000.0,115791000,325796000,2775069959.0,4845902959.0,0.02,0.008,77729000,0.019,354571000,114786000,0.611,0.058,14.874,42.0,1.423,0.048,0.441
MERC,Mercer International Inc,B+,1,75750000,-9639000,-0.15,39008000,110594000,2065720000.0,351085000.0,208740000.0,255544000.0,1515317000.0,550403000.0,1129555000.0,85337000,211731000,807243859.0,1558739859.0,-0.016,-0.005,111626000,0.034,158230000,84003000,0.097,-0.006,7.362,18.0,2.753,0.044,1.701
ACHC,Acadia Healthcare Co Inc,B,1,187094000,108923000,1.24,-52984000,73682000,6879142000.0,124192000.0,339775000.0,127045000.0,4340610000.0,2505381000.0,3680491000.0,321883000,485927000,2942281680.0,6531207680.0,0.045,0.016,66298000,0.043,3107462000,323082000,1.0,0.035,13.441,20.0,1.733,0.0,0.757
CPT,Camden Property Trust,A-,0,80706000,219623000,2.23,181284000,-16104000,6748504000.0,27499000.0,21833000.0,252692000.0,3046780000.0,3628685000.0,2524099000.0,301418000,637692000,10273839444.0,12588301444.0,0.061,0.033,-220694000,0.034,664545000,303277000,0.626,0.207,19.74,42.0,0.84,0.03,-2.241
SAH,Sonic Automotive Inc,BB-,1,101472000,144137000,3.35,-266632000,23249000,4071035000.0,29103000.0,432742000.0,135217000.0,3126271000.0,944764000.0,2631340000.0,300717000,390671000,1337165625.0,4067456625.0,0.161,0.035,56179000,0.07,1521017000,307706000,0.145,0.014,10.411,14.0,3.309,0.013,1.306
OC,Owens Corning,BBB,0,131000000,405000000,3.71,-411000000,94000000,10006000000.0,172000000.0,770000000.0,0.0,5335000000.0,4631000000.0,3124000000.0,722000000,1179000000,7084239721.0,10372239721.0,0.091,0.04,590000000,0.085,1609000000,787000000,0.225,0.057,8.797,14.0,1.152,0.014,5.403
JHG,Janus Henderson Group PLC,BBB+,0,15100000,427600000,2.21,-1100000,-120100000,7621700000.0,796500000.0,466500000.0,434000000.0,2037600000.0,4886500000.0,316200000.0,580500000,643100000,4584047688.0,4127247688.0,0.089,0.06,425400000,0.421,2192400000,540900000,1.0,0.195,6.418,7.0,0.417,0.059,2.269
AXL,American Axle & Manufacturing Holdings I,B+,1,217300000,-484500000,-4.31,-192500000,53100000,6644600000.0,532000000.0,815400000.0,623500000.0,5664200000.0,977600000.0,3641000000.0,-316100000,220800000,1210239866.0,4532239866.0,-0.354,-0.067,131300000,-0.043,902600000,-301600000,0.138,-0.074,20.526,-14.0,5.794,0.0,1.167
TWTR,Twitter Inc,BB+,1,138180000,1465659000,1.9,-309747000,-98785000,12703389000.0,1799082000.0,850184000.0,161148000.0,3999003000.0,8704386000.0,3288480000.0,528319000,993868000,24882231722.0,25557900722.0,0.18,0.122,780615000,0.05,2322288000,366373000,0.671,0.424,25.716,48.0,0.459,0.0,1.013
ITT,ITT Inc,BBB,0,0,325100000,3.71,-22300000,50700000,4107700000.0,612100000.0,578400000.0,332400000.0,2029900000.0,2074900000.0,86500000.0,415000000,528400000,6481907000.0,6048907000.0,0.165,0.081,267200000,0.248,910100000,411400000,0.32,0.114,11.448,15.0,0.978,0.008,3.047
CFX,Colfax Corp,BB,1,119503000,-527646000,-3.89,1085401000,-135387000,7386832000.0,109632000.0,561865000.0,359782000.0,3897204000.0,3441430000.0,2448225000.0,-376513000,-140487000,4283989837.0,8312181837.0,-0.161,-0.056,13327000,-0.061,1401056000,169996000,0.421,-0.159,-59.167,-22.0,1.132,0.0,0.113
KRG,Kite Realty Group Trust,BBB-,0,59268000,-534000,-0.01,-409970000,7307000,2648887000.0,52813000.0,55286000.0,69817000.0,1306577000.0,1289038000.0,1146580000.0,58734000,193594000,1640082899.0,2788676899.0,0.0,0.0,555896000,0.014,230821000,33068000,0.732,-0.002,14.405,47.0,1.014,0.081,6.624
FOXA,Fox Corp,BBB,0,369000000,999000000,1.63,1191000000,1411000000,21750000000.0,4645000000.0,1888000000.0,1906000000.0,11639000000.0,10094000000.0,7946000000.0,1770000000,2028000000,16191787592.0,19749787592.0,0.098,0.048,2006000000,0.101,4496000000,2046000000,0.365,0.081,9.739,11.0,1.153,0.017,3.323
OFG,OFG Bancorp,B,1,0,53841000,0.92,-264344000,402694000,9297661000.0,852757000.0,0.0,0.0,8252183000.0,1045478000.0,345401000.0,75250000,83763000,1212303992.0,576444992.0,0.046,0.007,98876000,0.011,308494000,75250000,1.0,0.153,6.882,8.0,7.893,0.012,1.912
APA,Apache Corp,BB+,1,462000000,-3515000000,-9.43,235000000,-467000000,18107000000.0,247000000.0,1062000000.0,695000000.0,13642000000.0,3255000000.0,8566000000.0,-2379000000,301000000,9622768584.0,17871768584.0,-0.615,-0.171,624000000,-0.089,870000000,-2642000000,0.138,-0.563,59.375,-8.0,4.191,0.039,1.655
MDP,Meredith Corp,B,1,145800000,-476000000,-10.41,647600000,87400000,5510100000.0,132400000.0,461900000.0,121100000.0,5121900000.0,388200000.0,3487800000.0,-362400000,-85200000,660414417.0,3406514417.0,-0.671,-0.079,251200000,-0.08,1801000000,-94100000,0.632,-0.167,-39.983,-9.0,13.194,0.12,5.497
GMS,GMS Inc,BB-,1,67718000,23381000,0.56,-93255000,163571000,2288782000.0,210909000.0,405254000.0,213230000.0,1654801000.0,633981000.0,1220125000.0,114043000,230576000,777853878.0,1929365878.0,0.035,0.01,280115000,0.056,1063214000,99526000,0.328,0.007,8.368,17.0,2.61,0.0,6.693
VSTO,Vista Outdoor Inc,B+,1,38791000,-155079000,-2.68,-198290000,9440000,1391289000.0,31375000.0,313517000.0,89996000.0,948784000.0,442505000.0,585544000.0,-132236000,-64378000,509315532.0,1073454532.0,-0.278,-0.096,53254000,-0.091,358766000,-132236000,0.204,-0.088,-16.674,-8.0,2.144,0.0,0.921
HA,Hawaiian Holdings Inc,CCC+,1,27864000,223984000,4.72,117138000,104479000,4126624000.0,373056000.0,97380000.0,148748000.0,3044828000.0,1081796000.0,1362154000.0,332860000,492223000,1364671977.0,2176447977.0,0.217,0.057,97314000,0.094,1495515000,327477000,0.528,0.079,4.422,7.0,2.815,0.016,2.052
CSX,CSX Corp,BBB+,0,737000000,3331000000,4.18,1482000000,100000000,38257000000.0,958000000.0,986000000.0,1043000000.0,26394000000.0,11863000000.0,16731000000.0,5053000000,6402000000,56609872469.0,71825872469.0,0.275,0.087,3447000000,0.099,4874000000,4874000000,0.408,0.279,11.219,14.0,2.225,0.013,4.33
KBH,KB Home,BB,1,0,268775000,3.04,-322097000,-120261000,5015482000.0,453814000.0,249055000.0,262772000.0,2632360000.0,2383122000.0,1748747000.0,348175000,375333000,3056813698.0,4733154698.0,0.12,0.053,216387000,0.053,843819000,342136000,0.185,0.059,12.611,14.0,1.105,0.011,2.459
TWI,Titan International Inc,CCC+,1,33137000,-48425000,-0.84,33326000,-14886000,1114307000.0,66799000.0,185238000.0,158647000.0,850319000.0,234851000.0,499722000.0,-11813000,42563000,218241058.0,668693058.0,-0.192,-0.041,9028000,-0.009,129004000,-28432000,0.089,-0.035,15.711,-57.0,3.621,0.006,0.15
SRC,Spirit Realty Capital Inc,BBB,0,101060000,175266000,1.81,88638000,-51398000,5832661000.0,14492000.0,0.0,139060000.0,2419412000.0,3413249000.0,2153017000.0,287827000,463292000,4904721400.0,6623789400.0,0.053,0.03,-750518000,0.041,497790000,244966000,0.964,0.319,14.297,23.0,0.709,0.051,-8.282
FANG,Diamondback Energy Inc,BBB-,0,172000000,240000000,1.47,789000000,-92000000,23531000000.0,128000000.0,615000000.0,457000000.0,8625000000.0,13249000000.0,5398000000.0,459000000,1906000000,14898886299.0,19571886299.0,0.017,0.01,-968000000,0.017,3047000000,695000000,0.769,0.061,10.269,43.0,0.651,0.007,-5.921
CHX,ChampionX Corp,BB,1,39301000,52164000,0.67,-110555000,0,1922825000.0,35290000.0,219874000.0,120291000.0,886611000.0,1032960000.0,591705000.0,97691000,217629000,2616593598.0,3164546598.0,0.051,0.027,120717000,0.083,377104000,101090000,0.333,0.046,14.541,32.0,0.858,0.0,1.559
RRD,RR Donnelley & Sons Co,B,1,150600000,-93200000,-1.31,-278200000,-179800000,3330100000.0,191900000.0,1041000000.0,798900000.0,3700400000.0,-383700000.0,2019400000.0,114000000,283200000,280055000.0,2365355000.0,0.305,-0.026,500000,0.031,1190900000,98600000,0.19,-0.015,8.352,21.0,-9.644,0.03,0.007
SITC,SITE Centers Corp,BBB-,0,84721000,100699000,0.33,-52370000,5481000,4093622000.0,19133000.0,60594000.0,220811000.0,2112144000.0,1978414000.0,1847297000.0,185420000,350507000,2717131673.0,4524391673.0,0.03,0.015,270299000,0.031,368325000,141484000,0.725,0.121,12.908,24.0,1.068,0.057,1.395
AGO,Assured Guaranty Ltd,A,0,89000000,402000000,4.04,-9000000,79000000,14326000000.0,169000000.0,1286000000.0,0.0,7674000000.0,6639000000.0,1235000000.0,554000000,554000000,4676065447.0,5681065447.0,0.061,0.029,-509000000,0.037,870000000,549000000,0.903,0.417,10.255,10.0,1.156,0.015,-5.336
SBH,Sally Beauty Holdings Inc,BB-,1,98793000,113245000,0.99,198326000,442656000,2895147000.0,514151000.0,56429000.0,236333000.0,2879704000.0,15443000.0,2344719000.0,258760000,365539000,980687087.0,2913723087.0,-4.327,0.039,316084000,0.072,1715594000,258760000,0.488,0.032,7.971,11.0,186.473,0.0,2.776
ASH,Ashland Global Holdings Inc,BB+,1,119000000,-508000000,-8.39,82000000,222000000,6877000000.0,454000000.0,607000000.0,233000000.0,3841000000.0,3036000000.0,2000000000.0,-401000000,-154000000,4288567789.0,6014567789.0,-0.161,-0.072,70000000,-0.081,707000000,-396000000,0.304,-0.218,-39.056,-15.0,1.265,0.016,1.158
UIS,Unisys Corp,B,1,62100000,-17200000,-0.31,-40600000,-72300000,2504000000.0,551800000.0,417700000.0,204300000.0,3732300000.0,-1265400000.0,635400000.0,97900000,197000000,740001593.0,967501593.0,0.014,-0.007,-36200000,0.06,666400000,238200000,0.226,-0.006,4.911,10.0,-2.95,0.0,-0.58
SNEX,StoneX Group Inc,BB-,1,0,85100000,4.46,12200000,163700000,9936100000.0,1521200000.0,422300000.0,3747000000.0,9341900000.0,594200000.0,5318300000.0,111000000,125000000,786864109.0,4872664109.0,0.152,0.009,183700000,0.008,653200000,105500000,0.02,0.003,38.981,44.0,15.722,0.0,9.803
TEX,Terex Corp,BB-,1,87900000,54400000,0.77,-43900000,168000000,3195600000.0,535100000.0,401900000.0,508100000.0,2263300000.0,932300000.0,1175700000.0,180100000,229700000,2123314000.0,2955414000.0,0.063,0.016,68800000,0.058,887800000,335000000,0.204,0.012,12.866,16.0,2.428,0.015,0.968
TRN,Trinity Industries Inc,BB+,1,221800000,137600000,1.09,843700000,-73200000,8701400000.0,166200000.0,260100000.0,203900000.0,6322500000.0,2030100000.0,4881900000.0,420900000,704500000,2717474456.0,7305074456.0,0.064,0.016,-599700000,0.033,639400000,376600000,0.213,0.046,10.369,17.0,3.114,0.029,-4.775
MTG,MGIC Investment Corp,BB+u,1,52656000,673763000,1.91,0,14018000,6229571000.0,169056000.0,57108000.0,0.0,1920337000.0,4309234000.0,832739000.0,900633000,949417000,4941210455.0,5601906455.0,0.165,0.111,603896000,0.134,1095402000,900633000,0.902,0.555,5.9,6.0,0.446,0.008,1.712
CNK,Cinemark Holdings Inc,B,1,128565000,191386000,1.63,-22584000,62091000,5828017000.0,488313000.0,83722000.0,450726000.0,4379695000.0,1435814000.0,3375254000.0,399863000,655981000,3965487185.0,6849374185.0,0.13,0.033,261523000,0.062,1252021000,338387000,0.381,0.058,10.441,17.0,3.05,0.04,2.249
ZTS,Zoetis Inc,BBB,0,223000000,1500000000,3.14,-9000000,332000000,11545000000.0,1934000000.0,1086000000.0,301000000.0,8837000000.0,2708000000.0,6611000000.0,2024000000,2436000000,63038205738.0,67839205738.0,0.593,0.134,1335000000,0.198,4268000000,2024000000,0.682,0.24,27.849,34.0,3.263,0.005,2.792
CONE,CyrusOne Inc,BB+,1,82000000,41400000,0.36,187300000,13300000,6142000000.0,77700000.0,291900000.0,299000000.0,3707400000.0,2434600000.0,3114200000.0,119700000,537400000,7406444770.0,10284544770.0,0.017,0.007,-509400000,0.015,597900000,66700000,0.609,0.042,19.138,86.0,1.523,0.029,-4.544
BC,Brunswick Corp/DE,BBB-,0,76000000,-131000000,-1.54,-117400000,28500000,3564400000.0,331900000.0,331800000.0,393500000.0,2263500000.0,1300900000.0,1179400000.0,25300000,164000000,4892787887.0,5716187887.0,-0.091,-0.034,208900000,0.009,1121000000,178200000,0.273,-0.032,34.855,226.0,1.74,0.015,2.452
KAR,KAR Auction Services Inc,B,1,189500000,188500000,1.43,-798900000,256200000,6581200000.0,560900000.0,2557700000.0,704600000.0,4931000000.0,1650200000.0,2248400000.0,415700000,604400000,2805973911.0,4525173911.0,0.115,0.027,380400000,0.107,1164800000,314100000,0.419,0.068,7.487,11.0,2.988,1.821,2.954
POST,Post Holdings Inc,B+,1,388600000,800000,0.01,-164000000,138900000,12146700000.0,1193400000.0,441600000.0,367900000.0,9317700000.0,2854500000.0,7023900000.0,392900000,763200000,5822572982.0,11580872982.0,0.0,0.0,391000000,0.042,1787400000,700500000,0.314,0.0,15.174,29.0,3.264,0.0,5.675
SNV,Synovus Financial Corp,BBB-,0,0,563780000,3.5,1342237000,43354000,48203282000.0,1186918000.0,0.0,0.0,43261592000.0,4941690000.0,4073147000.0,765015000,773094000,5744555611.0,9146697611.0,0.113,0.011,559842000,0.015,1863983000,769607000,1.0,0.29,11.831,12.0,8.754,0.031,3.628
CDW,CDW Corp/DE,BB+,1,159400000,736800000,5.08,88500000,-51800000,7999400000.0,154000000.0,3397300000.0,2264900000.0,7039100000.0,960300000.0,3448400000.0,1109100000,1376200000,20523344475.0,23722544475.0,0.784,0.094,790900000,0.247,3039900000,1133600000,0.169,0.041,17.238,21.0,7.33,0.009,5.451
ETRN,Equitrans Midstream Corp,BB-,1,256195000,-203743000,-0.8,1351305000,-205850000,12041709000.0,88322000.0,255344000.0,128114000.0,6759629000.0,672716000.0,6330483000.0,103156000,383778000,3402671760.0,9233012760.0,-0.181,-0.017,9118000,0.007,1464875000,76000000,0.899,-0.125,24.058,90.0,10.048,0.132,0.036
REG,Regency Centers Corp,BBB+,0,151264000,239430000,1.43,192891000,70372000,11132253000.0,115562000.0,169337000.0,213705000.0,4842292000.0,6213348000.0,4142462000.0,390694000,764977000,10571606640.0,14634994640.0,0.038,0.022,336262000,0.026,826993000,369912000,0.73,0.211,19.131,37.0,0.779,0.037,2.007
DXC,DXC Technology Co,BBB-,0,383000000,-5369000000,-20.76,1657000000,780000000,26006000000.0,3679000000.0,4392000000.0,1598000000.0,20877000000.0,4785000000.0,11493000000.0,-4856000000,-2896000000,3311054143.0,11242054143.0,-0.651,-0.182,2073000000,-0.284,4676000000,-5010000000,0.239,-0.274,-3.882,-2.0,4.363,0.064,8.17
NCR,NCR Corp,BB-,1,197000000,564000000,3.72,376000000,40000000,8987000000.0,509000000.0,1490000000.0,840000000.0,7485000000.0,1104000000.0,3928000000.0,488000000,821000000,4486416000.0,8106416000.0,0.644,0.054,310000000,0.08,1921000000,611000000,0.278,0.066,9.874,17.0,6.78,0.0,2.539
MXIM,Maxim Integrated Products Inc,BBB+ *+,0,0,654694000,2.43,0,-171914000,3629303000.0,1614206000.0,404778000.0,91982000.0,1971846000.0,1657457000.0,994022000.0,678096000,786629000,15784222614.0,15092109614.0,0.386,0.181,734198000,0.355,1432652000,686394000,0.654,0.299,19.186,22.0,1.19,0.032,2.726
IQV,IQVIA Holdings Inc,BB+,1,447000000,191000000,0.98,700000000,-54000000,23251000000.0,837000000.0,2582000000.0,2512000000.0,16988000000.0,6003000000.0,12041000000.0,754000000,1956000000,29980745095.0,41052745095.0,0.03,0.008,835000000,0.059,3788000000,777000000,0.342,0.017,20.988,54.0,2.83,0.0,4.28
EVRG,Evergy Inc,A-,0,374000000,669900000,2.8,1370500000,-137100000,25975900000.0,23200000.0,567500000.0,528800000.0,17430600000.0,8571900000.0,9949800000.0,1140900000,2002600000,14834218767.0,24591118767.0,0.075,0.026,538900000,0.038,2413000000,1185800000,0.469,0.13,12.28,22.0,2.033,0.03,2.25
ARE,Alexandria Real Estate Equities Inc,BBB+,0,173675000,363165000,3.13,1249619000,-29441000,18390503000.0,242689000.0,10691000.0,1320268000.0,8224025000.0,8865826000.0,6777479000.0,536840000,1081452000,18606053984.0,24890766984.0,0.044,0.021,-2793843000,0.023,1085804000,420035000,0.709,0.229,23.016,46.0,0.928,0.025,-24.262
